Speaker	Title	Content
Barry A. Hytinen	Executive Vice President and Chief Financial Officer at Iron Mountain	Okay. Goodmorning Shlomo. So thanks for that question. I think our team is doing a phenomenal job with revenue management. It's been a real standout. When you look at Global RIM in terms of its storage rental organic growth that was almost 9.5%. And as you know, we saw good solid volume trends. It was up about $2.5 million on a cube on a trailing 12-month basis. So as you can gather from that, the vast majority of the growth was driven by revenue management. And importantly, we feel very well positioned in terms of the whole year. And I'll tell you that in terms of the total storage rental growth rate that we put up 11%, which is, of course, benefited by data center commencements with what we see on data center commencements through the remainder of the year. Together with the revenue management activities we've already put in place and additional that we have going into market over the next few months, I feel very confident that we are going to continue to see total company organic storage rental growth of this order, I think, 9%, 10%, 11%. And that the environment for revenue management continues to be strong. We will have relatively more revenue management this year, Shlomo, than we did last year. And that is a factor of both what we're wrapping from last year as well as the activities we've had in this year. Importantly, we continue to see excellent customer retention, and I think that just demonstrates that we are bringing forward very significant value for our clients in these areas. In terms of mix, I would say we continue, as we talked about before, to expand the revenue management program beyond just storage. So you are seeing improving revenue management trends in our services, and that's generally across all line service in our core offerings and so we feel like it's on the right trajectory, Shlomo. Thanks for the question this morning.
Operator	Operator	Our next question comes from Nate Crossett with BNP Paribas. Please go ahead.
Unidentified Participant	at Iron Mountain	Hey, good morning. This is John Carter [phonetic]. Maybe you can just remind us on the funding plan for development this year? What does the pricing look like for any debt needed? Would you do asset or company level financing? And then I also wanted your updated thoughts on the dividend here with the payout, the lowest it's been in a while.
William L. Meaney	President, Chief Executive Officer and Director at Iron Mountain	Good morning. I appreciate the question. Let me take your last question on the dividend, and then I'll let Barry comment on the funding plan. And as you know, our plan from -- when we talked about Investor Day, it's a fully funded plan, but I'll let Barry comment on that more. On the dividend, you're right to point out is we are now in that zone when we said kind of low to mid 60% payout ratio, which becomes a natural forcing function for increasing our dividend. So that's something that we're now starting to settle into that range. So you can expect that it will just become a natural course of events as we get to that payout range, which on the REIT guidance rules just force as a natural increase in the dividend. So I think we're now in that area. So I think when we start getting into the back half of the year, and we start drifting down to the low 60s, then I think you can expect just a natural progression in the dividend.
Barry A. Hytinen	Executive Vice President and Chief Financial Officer at Iron Mountain	Good morning. Thanks for the question. When you work through our guidance, as Bill mentioned, as we discussed at the Investor Day, we have a fully funded plan for this year and going forward. And as you know, we will be a routine debt issuer, and while the market has clearly been moved up in terms of rate over the last couple of years with the Fed moves, I would say it's become much more -- it's an improved market as compared to where it was over the last couple of quarters, and we see generally a favorable outlook from a standpoint of issuance. And I think from a standpoint of where we could issue today, that's improved some versus the last couple of quarters. And to your point, there's a lot of interest in asset-level financing, whether it be for construction or otherwise. And so we're looking at all those options and making sure that we have the best plan for our shareholders. But it's not something that we have to do, as you see, we have plenty of liquidity, but you should expect us to be an issuer on a routine basis. I want to just kind of continue to see what's out there from a market perspective. Clearly, rates are a little bit higher than where they were a couple of years ago, but we still see them being very attractive and partly because pricing in data center has continued to lift and we see continued improvements. In fact, year-on-year, net new retail-type data center deals we're seeing up like 20%, pretty much consistently across our entire portfolio, and that's trending more toward, I think, by the end of the year, early next year going to be about like 30%. And so that is a pretty significant move. And then importantly, on hyperscale side, I think the whole industry is generally seeing cash-on-cash unlevered returns moving up, I think something like where a lot of folks were writing in the high 7s or mid-7s, I'm seeing a lot of stuff that's in the 8s, if not even higher. And so I think that's a good trajectory for the industry. It's healthy and it supports the point that I was making earlier. So we feel really good.
Operator	Operator	Our next question comes from Andrew Steinerman with JPMorgan. Please go ahead.
Andrew Steinerman	Analyst at JPMorgan Chase & Co.	Yes, hi good morning. This is Alex Hess on for Andrew Steinerman. I wanted to ask briefly about the ITRenew callout. You highlighted that services revenue growth would have been 11% organic, excluding ITRenew, which implies a pretty sharp deterioration quarter-on-quarter and year-on-year in that business, if my math is right. Could you maybe break that out into what degree that was driven by pricing versus ability to sell through into end markets? And any other dynamics that sort of give you confidence that, that will eventually recover?
William L. Meaney	President, Chief Executive Officer and Director at Iron Mountain	Thanks Hess for the question. I'll start, and then I'll ask Barry to comment and really kind of talk about how we see that trending as we go forward into the year. So as I said in my comments, actually, if we just looked at volume holding pricing constant, is, quite frankly, Q1 would have been a great year for the ITRenew asset that we acquired because the ITRenew, as you know, was really focused at hyperscale. And if we look at that segment alone, I mean, we made very good progress in terms of expanding across our customer portfolio on the enterprise. But if we just look at hyperscale, which is the ITRenew asset is volume was up 30-plus percent year-over-year. So the volume growth was really good. However -- and I'm sure you're probably seeing this in some of the other companies that you follow, anything that touches the electronics industry when you start seeing what's happened to the chip manufacturers, the memory manufacturers, et cetera, is the pricing has gone down substantially in that area. So we're talking about for a number of components down over 70%. So you're right to point out, if we look at sequentially Q4 to Q1 is we have seen a drop of revenue on the ITRenew portion of the business or the hyperscale portion of the business even absent -- even -- in spite of the fact that volumes are up 30% year-over-year. So now the good news is that we do see stabilization on those prices, and we see a number of the memory manufacturers and the chip manufacturers, CPU manufacturers, we see them taking capacity out of the market, which gives us further confidence that we've seen kind of a stabilization of prices, which we've seen, I would say, starting towards the end of February going into March. So we don't see right now that the prices are going to go down further. So that's the good news. But we don't expect that the -- I would say, the chip/memory CPU market is really going to start firming up until we get into the early parts of next year. But Barry?
Barry A. Hytinen	Executive Vice President and Chief Financial Officer at Iron Mountain	Alex, I appreciate the question. I'll give you a little bit more of the detail, which you could find in our filings. So in the fourth quarter of last year, our total ALM business was about $56 million. And in the first quarter, it was $41 million. And so -- and that compares against $70 million last year. Now as I talked about previously, the second quarter of last year was in light of the timing of lockdowns and the pricing trends by the end of the year, second quarter was the peak for our ALM business at $83 million of revenue. We've assumed in our guidance for the second quarter that revenue is consistent with the first quarter this year. So that is a drag on, of course, the services growth rate in the first quarter, and it will be again in the second quarter. At the -- if you wanted to sort of sensitize our guidance, I would tell you at the low end of our range, which I did not anticipate this is what's going to happen, but just at the low end, we would assume that it just is flat at this level of revenue for the whole year. I really don't see that happening in light of the very strong pipeline opportunities we have in the trends we're seeing in the business. But that's conservative posture for the low end. What we think is probably going to happen is we will be slight to -- slightly up sequentially. We're running a little bit ahead here already in the second quarter of the projection I'm giving you. And then in the second half, the way we're planning is for the third quarter to be essentially flat year-on-year. So that implies a little bit of a lift and another lift in the fourth quarter. But I will tell you that we have pretty strong confidence in our ability to do that. And I called out one deal on -- in the prepared remarks around OEM, and maybe I'll give you a little bit more color. This is a situation where we're dealing with one of the largest manufacturers of devices in the world. There are several of those, as you know, and we're approaching all of them because what we're finding with large multinationals is very similar to our core enterprise clients. These companies are looking for a partner who can work with them everywhere they do business all around the world. They're currently using a lot of point players in very specific markets on a local basis, and they'd like to have more uniform standards and consistency, and we can provide them with the sorts of services they're looking for things like data [Indecipherable], recycling, remarketing. Ultimately, we'll be working with them on things like asset tracking and storage, IT asset management, things of that nature. So it's -- another example of how our team is continuing to diversify and grow our ALM business and it bolsters our confidence. And just to reiterate, this is a huge market ALM. We really like the space. It's very fragmented, and we think we're in a very good position to take a tremendous amount of share over time. We're working through what everyone in the industry is working through right now, which is pretty low component pricing. We feel good about the opportunity. Thanks Alex.
Operator	Operator	[Operator Instructions] Our next question comes from Eric Luebchow with Wells Fargo. Please go ahead.
Eric Luebchow	Analyst at Wells Fargo & Company	Hi, great. Thanks for taking the question. So I wanted to touch on the data center demand. So you're more than 60% towards your leasing goal for the full year, so a really strong start to the year. And if you look -- it looks like your in-place and development portfolios are pretty highly leased up. So maybe you could talk about your ability to accommodate additional demand, whether through future development of your land holdings, additional expansions? And then if leasing continues to trend at a high level, could you accelerate some of your data center capex this year beyond what you initially guided to? Thanks.
William L. Meaney	President, Chief Executive Officer and Director at Iron Mountain	Thanks, Eric. And I'll ask Barry to talk about how we think about being flexible or responsive on the capex side. But I think generally, yes, we've had a really good start, as you point out the year. We reiterated the 80 megawatts plus for the full year, even though that we've achieved more than half of that in the first quarter because I think as you can appreciate, especially with hyperscale, there's a little bit -- the timing is never fully under your control. So I would say that we -- some of that -- the new leases that we signed in Q1 were things that we expected in Q2. So I kind of think of it as two halves of the year rather than quarter by quarter, just especially when you're talking about hyperscale clients and we had one hyperscale client in Q1 that signed up in two different contracts for 44 megawatts. In terms of having enough capacity for further expansion, you see we're holding like up to 747 megawatts of land, which is a big uptick from where we were a year ago, but we are making really good progress. So we're constantly -- we're not standing still in that regard. I mean just in the last couple of months, I visited both our Northern Virginia campus with a potential customer and now done two trips with our Indian team since the beginning of the year. So both of those markets continue to develop. And we're not standing still in making sure that we have more land and more capacity to meet our growth. But if you think about just year-on-year, the uptick that we have in terms of the land bank that we have and sitting on 747 megawatts is that we feel good for the next number of quarters that we can accommodate the demand. But Barry, you might want to talk about how we think about the flexibility around capex.
Barry A. Hytinen	Executive Vice President and Chief Financial Officer at Iron Mountain	Thanks, Eric. It's good to talk to you this morning. I appreciate those kind words. We -- obviously, the team is doing really well and continuing strength and strength in terms of new signings and also margin performance in our data center business. So hats off to our team there. In terms of data center capital, as you know, this year, we had penciled to deploy about $850 million of growth capex and with the vast majority of that going to data center. Year-on-year, we put a considerable incremental amount of capex into data center in the first quarter. I think we do have the benefit of so much being pre-leased and the team continue to sell that, yes, it is conceivable to me that we will be, over time, ramping our capex for data center and it's sort of a bit of a high-class problem, so to speak, as the team continues to sell through our pipeline plans. So we have ample capacity to do so in terms of deploying additional capital. We were always planning to spend from a timing standpoint, more capex, relatively speaking, in the first half this year than we did last year. As you recall, last year, it was a little bit more shaped towards the back half in terms of data center deployment where deploying a considerable amount here in the first half, we'll continue that trend in the second quarter. And after we get through midyear and see how the additional pipeline looks, which is quite strong, I'll note, at this time. As we see how that is at midyear, we may talk to you about a little bit more, but that would be a very positive development in terms of continuing to see really high levels of organic growth rates driven by commencements. As you know, we're very pre-leased in terms of our underdevelopment. I think we're now pressing over 90% in terms of pre-leased in terms of what's under construction. So it's a good place to be. The only other thing I guess I'll call out is that churn has been relatively low, and we continue to expect it to be relatively low for the full year. So thank you, Eric, for your questions.
Operator	Operator	Next question comes from Brendan Lynch with Barclays. Please go ahead.
Brendan Lynch	Analyst at Barclays	Good morning and thanks for taking my question. I wanted to discuss a little bit about Project Matterhorn. I understand it's still very early days, but you called out some large multiple vertical wins. I'm wondering how you expect that type of contract to trend in your revenue mix over the long term as Project Matterhorn gains more momentum. Do you expect to see a lot more of these large multi-vertical wins relative to kind of the legacy revenue mix, which might have been more of a fragmented customer base?
William L. Meaney	President, Chief Executive Officer and Director at Iron Mountain	No. Thanks, Brendan. It really is -- first and foremost, Project Matterhorn has being customer-centric. So what we try to do is make sure we bring full range of Mountain range of services that we have to, to our customers. And if you probably got picked up on a sense is there is a big service component in some of these wins, especially around the digital side. But it's also a big co-location and physical storage. So it's almost -- if you think about even the aerospace company that I've referenced a couple of times in the Q&A and also in my remarks, is there is everything from physical storage to digitization to visualization of their assets. So there is a -- it's a full breadth of the different types of storage solutions we have.
