Speaker	Title	Content
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	We're also making progress with plans to start transferring 2023 renewable tax credits later this year after we received guidance from the treasury on the requirements for such transfers under the inflation Reduction Act. We have seen strong interest in transferring these tax credits, and the proceeds from these asset transfers will help fund our future utility investments and reduce some of our future financing needs. The remaining financings for 2023 include plans to issue up to $300 million of long-term debt IPO and plans to raise up to $225 million of new common equity through our at-the-market program. The ATM is in addition to the $25 million of common equity that we expect to raise under our DRIP plan.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	The 2023 financing plan is driven by robust capital expenditure plans, and supports our objective to maintain the capital structures at our two utilities, consistent with their most recent regulatory decisions.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	We've included our key regulatory initiatives for 2023 on Slide 5. Starting in Wisconsin. Last week, WPL filed an electric and gas rate review for test years 2024 and 2025. The filing includes recovery of several investments that support sustainability and resiliency while keeping customer value and competitive rates top of mind. These investments include nearly 1.1 gigawatts of solar generation in the state by mid-2024 and 274 megawatts of energy storage by 2025.WPL is also exploring opportunities to enhance the value of its existing natural gas assets with new projects to increase output and efficiency. Finally, we plan to continue investing in underground distribution and standardizing system voltage to enhance resiliency while reducing O&M expenses.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	Next steps in the rate review process included a discovery phase and audit by the PSCW staff and interveners, with a hearing anticipated in early fall and a final decision expected from the PSCW later this year. More details on the rate review, including key terms requested in this filing can be found on Slides 6 and 7.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	Additionally in Wisconsin, WPL recently submitted its 2022 fuel reconciliation filing. This field reconciliation filing is requesting future recovery of $117 million of additional field costs incurred by WPL in 2022 due to higher energy cost to serve its customers. WPL currently anticipates a decision from the PSCW on this filing in the third quarter of this year. While our utilities experienced higher fuel costs in 2022 driven by elevated commodity prices, during the first three months of 2023, we have experienced significant reductions in natural gas prices which will help lower fuel costs for our Wisconsin customers in the future. And in Iowa, we have already started passing these lower fuel cost benefits on to our customers through the monthly fuel cost tariff. Looking forward in Wisconsin, we are preparing applications to request approval for capacity and efficiency improvements for some of our natural gas-fired peaking units. Also, we are awaiting the PSCW decision on the proposed 274 megawatts of battery storage projects. These projects were part of the capital expenditure plan announced in the third quarter of 2022 and are part of the proposed revenue requirement WPL's recently filed rate review for test periods 2024 and 2025.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	Moving on to our Iowa jurisdiction. In late 2021, we filed for advanced rate making principles for approximately 400 megawatts of solar generation and 75 megawatts of battery storage. In January of this year, we provided additional testimony and evidence to the Iowa Utilities Board as requested in this proceeding. This testimony and evidence further demonstrated that IPL is taking prudent action to meet its customers' need for capacity, and our projects represent cost-effective solutions compared to alternative options available in the market. Last week, the IUB approved advance ratemaking principles for 200 megawatts of build-transfer solar projects at the Duane Arnold location. And we are proceeding with the judicial review requesting a District Court decision to enable the IUB to issue advanced frame-making principles for the 200 megawatts of Creston and Weaver self-build solar projects and 75 megawatts of battery storage projects.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	We are confident these projects will provide customer benefits including reliability and resiliency and remain committed to executing these projects. With an active regulatory calendar, we look forward to getting to know and engage with the new commissioner in Wisconsin, Summer Strand and the two new Board members in Iowa, Sarah Martz and Eric Helen. We congratulate them on their appointments. We appreciate your continued support of our company and look forward to meeting with many of you in the coming months. As always, we will make our Investor Relations materials available on our website.
Robert J. Durian	Executive Vice President and Chief Financial Officer at Alliant Energy	At this time, I'll turn the call back over to the operator to facilitate the question-and-answer session.
Operator	Operator	Thank you, Mr. Durian. [Operator Instructions] Your first question comes from Dariusz Lozny with Bank of America. Please go ahead.
Dariusz Lozny	Analyst at Bank of America	Hey. Good morning and thank you for taking my question. Just wanted to maybe pick up on that last comment that Robert was making about the advanced ratemaking process in Iowa. I noticed that the Duane Arnold order included no ROE incentive, which had been included in projects in the past. Just wondering with just kind of given where you guys are in the energy transition in Iowa, Obviously, you've got the blueprint out there. Can you maybe comment on expectations for future ROE incentives on future projects that you'll be proposing?
John O. Larsen	Board Chair and Chief Executive Officer at Alliant Energy	Yes. Certainly. Thanks for the question. John here, and Robert wants to add anything, feel free to do so, Robert. Feel very confident that certainly, the projects we put forward, we feel that they met the standard for driving generation and investment in Iowa providing economic development benefits a bit disappointed. We didn't receive that fixed ROE approval, but feel very confident in that process going forward in the RPU. And quite frankly, pleased to be at this point in the process, and we look forward to working with the IUB and the new members on this for future projects.
Dariusz Lozny	Analyst at Bank of America	Okay. Great. Excellent. One more, if I could. And again, this is probably more a little bit high level. Can you comment at all on the opportunity set that you see for repowering any of your existing wind assets in the portfolio?
John O. Larsen	Board Chair and Chief Executive Officer at Alliant Energy	Yes. Certainly, we have wind facilities that we placed in service, think of it as maybe a decade or so ago that we feel that those are in position now for a potential repower either partial or full. So we've been evaluating that, and we've signaled before that certainly on our look forward possible investments. So they are certainly in position for economic benefit for customers to do that repower. So that's on our ongoing study, and we think we have some great potential there.
Dariusz Lozny	Analyst at Bank of America	And just to confirm, John, nothing in the existing plan as far as capital for repowering?
John O. Larsen	Board Chair and Chief Executive Officer at Alliant Energy	Correct.
Dariusz Lozny	Analyst at Bank of America	Okay. Excellent. Thank you very much. I'll pass it along here.
Operator	Operator	Thank you. [Operator Instructions] There are no further questions at this time. Ms. Gille, back over to you.
Susan Gille	Investor Relations Manager at Alliant Energy	This concludes Alliant Energy's first quarter earnings call. Thank you for your continued support of Alliant Energy, and feel free to contact me with any follow-up questions.
Operator	Operator	[Operator Closing Remarks]
