Speaker	Title	Content
Kevin Stein	President, CEO & Director at TransDigm Group	The midpoint of our EBITDA As Defined guidance is now $3.26 billion, or up approximately 23% with an expected margin of around 50.5%. This guidance includes about a 50 basis-point of margin dilution from the DART Aerospace acquisition and just over 50 basis-points of margin dilution from the recent Calspan acquisition. The pro-forma margin dilution from Calspan, meaning if we had owned Calspan for all of fiscal year '23 is just over 100 basis-points.
Kevin Stein	President, CEO & Director at TransDigm Group	The midpoint of our adjusted EPS is increasing primarily due to the higher EBITDA As Defined guidance and is now anticipated to be $23.75 or up approximately 39%. Mike will discuss in more detail shortly some other fiscal '23 financial assumptions and updates.
Kevin Stein	President, CEO & Director at TransDigm Group	We believe we are well-positioned for the second-half of fiscal year '23. We will continue to closely watch how the aerospace and capital markets continue to develop and react accordingly.
Kevin Stein	President, CEO & Director at TransDigm Group	Let me conclude by stating that I'm very pleased with the company's performance this quarter and throughout the recovery of the commercial aerospace industry. We remain committed to driving value for our stakeholders.
Kevin Stein	President, CEO & Director at TransDigm Group	Now, let me hand it over to George to review our recent performance and a few other items.
George Valladares	Chief Operating Officer at TransDigm Group	Thanks, Kevin, and good morning, everyone. I'll start with our typical review of results by key market category. For the balance of the call, I'll provide pro-forma basis compared to the prior year period in 2022, that is assuming we own the same mix of businesses in both periods. The market discussion includes the May 2022 acquisition of DART Aerospace both periods. DART has been included in this market discussion since the third quarter of fiscal '22. The recent May 2023 acquisition of Calspan Corporation is excluded from this market discussion.
George Valladares	Chief Operating Officer at TransDigm Group	In the commercial market, which typically makes up close to 65% of our revenue, we will split our discussion into OEM and aftermarket. Our total commercial OEM revenue increased approximately 25% in Q2 compared with the prior year period. Sequentially, total commercial OEM revenues grew by 17% and bookings improved over 15% compared to Q1. Bookings in the quarter were robust compared to the same prior year period and significantly outpaced sales.
George Valladares	Chief Operating Officer at TransDigm Group	We are encouraged by the increase in commercial OEM production rates while risks remain towards achieving the ramp-up across the broader aerospace sector, we are cautiously optimistic that our operating units are well-positioned to support the higher production parts.
George Valladares	Chief Operating Officer at TransDigm Group	Now moving onto our commercial aftermarket business discussion. Total commercial aftermarket revenue increased by approximately 38% in Q2, when compared with the prior year period. Growth in commercial aftermarket revenue was primarily driven by the continued strength in our passenger submarket, which is our largest submarket, although all of our commercial aftermarket submarkets were up significantly compared to prior year Q2. Sequentially, total commercial aftermarket revenues increased by approximately 14%. Commercial aftermarket bookings were strong this quarter compared to the same prior year period, and Q2 bookings outpaced sales.
George Valladares	Chief Operating Officer at TransDigm Group	Turning to broader market dynamics, global revenue passenger miles remain lower than pre-pandemic levels but have further progressed over the past few months. IATA recently commented that despite uncertain economic signals, demand for air travel continues to be strong across the globe, particularly in the Asia-Pacific region. China air traffic specifically has seen a significant rebound after the lifting of COVID restrictions and the reopening of China to travel this past January.
George Valladares	Chief Operating Officer at TransDigm Group	The recovery in domestic travel has made [Technical Issues] over the past several months, primarily due to the sharp uptick in domestic air traffic in China. In the most recently reported IATA traffic data for March, global domestic air traffic was only down 1% compared to pre-pandemic. Similarly, U.S. domestic travel in March was also only 1% below pre-pandemic levels. Domestic travel in China was down about 3% in March, compared to pre-pandemic, which is a significant improvement from being down 55%, only three months ago in December.
George Valladares	Chief Operating Officer at TransDigm Group	International traffic also continues to improve but at a slower pace than domestic. Approximately a year ago, international travel globally was depressed about 52%, but in the most recently reported IATA traffic data for March, international travel was only down about 18% compared to pre-pandemic levels. International traffic in North-America and Europe were within 3% and 14% of pre-pandemic levels respectively. Asia-Pacific international travel was still down about 36%, but should hopefully continue to improve as the China reopening progresses.
George Valladares	Chief Operating Officer at TransDigm Group	Global air cargo volumes in the most recent March IATA data continue to be lower year-over-year and versus pre-pandemic levels. With the continued growth in passenger flying, especially the wide-body recovery, there's more belly hold space available for cargo transport. The reopening of China has been positive for the air cargo outlook but global trade signals continue to be mix, it's too early to determine where air cargo trends stabilize.
George Valladares	Chief Operating Officer at TransDigm Group	Business jet utilization is below the pandemic high since 2021 and continues to moderate. Business jet activity does remain above pre-pandemic levels and business jet OEMs and operators forecast strong demand in the near-term. We'll see how this normalizes over the upcoming months.
George Valladares	Chief Operating Officer at TransDigm Group	Now shifting to our defense market, which traditionally is at or below 35% of our total revenue. The defense market revenue which includes both OEM and aftermarket revenues grew by approximately 5% in Q2 when compared with the prior year period. Sequentially, total defense revenues grew by approximately 14%.
George Valladares	Chief Operating Officer at TransDigm Group	Defense bookings are up this quarter compared to the same prior year period, and Q2 bookings solidly outpaced sales which is a positive indicator for future defense order activity. Our defense market revenues continued to be impacted by the lag in U.S. Government Defense spend outlays. We continue to see steady improvement, but they still remain longer than historical average levels.
George Valladares	Chief Operating Officer at TransDigm Group	Overall, our teams have made solid progress with the supply-chain, with the primary focus remaining on electronic component availability. As Kevin mentioned earlier, we continue to expect low-to mid-single-digit percent range growth this year for our defense market revenues.
George Valladares	Chief Operating Officer at TransDigm Group	Lastly, I'd like to wrap up by expressing how pleased I am by our operational performance in the second quarter of fiscal '23. We remain focused on our value drivers, cost structure and executing with operational excellence.
George Valladares	Chief Operating Officer at TransDigm Group	With that, I'd like to turn it over to our Chief Financial Officer, Michael Lisman.
Michael Lisman	Chief Financial Officer at TransDigm Group	Good morning, everyone. I'm going to quickly hit on a few additional financial matters for the quarter and expectations for the full-fiscal year. First on organic growth and liquidity. In the second-quarter, our organic growth rate was 17.6%, driven by the continued rebound in our commercial OEM and aftermarket end-markets. On cash and liquidity, free cash flow which we traditionally define at Transdigm as EBITDA less cash interest payments, capex and cash taxes was roughly $350 million for the quarter.
Michael Lisman	Chief Financial Officer at TransDigm Group	Below that free cash flow line, we saw a net working capital consume just over $220 million of cash during the quarter as we built both accounts receivable and inventory to support the ongoing and continuing sales ramp-up on both the OEM and aftermarket sides of the business.
Michael Lisman	Chief Financial Officer at TransDigm Group	We ended the quarter with approximately $3.4 billion of cash on the balance sheet and our net-debt to EBITDA ratio was 5.6 times, down from six times at the end of last quarter. Pro-forma for the Calspan acquisition which just completed yesterday, we have $2.7 billion of cash and a net-debt to EBITDA ratio of about 5.7 times.
Michael Lisman	Chief Financial Officer at TransDigm Group	On a net-debt to EBITDA basis, that puts us below the five-year pre-COVID average level of six times. Additionally, our cash interest coverage ratio such as EBITDA to interest expense are currently in-line with where we've historically operated and been comfortable operating the business.
Michael Lisman	Chief Financial Officer at TransDigm Group	As always, we continue to watch the rising interest-rate environment and the current state of the debt markets very closely. During the second quarter, we completed refi's of two of our nearest maturity term loans, E&F as well as the $1.1 billion senior secured 8% rate note that we took on at the outset of COVID out of an abundance of caution. The net effect is that we extended these debt maturities out from 2025 into 2028.
Michael Lisman	Chief Financial Officer at TransDigm Group	While we ended up not meeting the proceeds of that $1.1 billion insurance policy note as we call it to withstand the COVID downturn, we felt it was prudent to have the excess cash as we headed into those tough times. We will continue to operate the business with that kind of conservatism when it comes to our capital structure in good times and bad, and expect to remain proactive and prudent.
Michael Lisman	Chief Financial Officer at TransDigm Group	Pro-forma for this note refinancing in term-loan extension, our nearest maturity is now 2026. As a result of these various refinancings, we had some puts and takes on interest expense, the net impact of which is that our interest expense estimate for FY '23 ticked up slightly, as you can see in today's updated guidance.
Michael Lisman	Chief Financial Officer at TransDigm Group	Over 75% of our total $20 billion gross debt balance is fixed or hedged through fiscal '26 and this is achieved through a combination of fixed-rate notes, interest-rate caps, swaps and collars. This provides us adequate cushion against any rise in rates at least in the immediate term.
Michael Lisman	Chief Financial Officer at TransDigm Group	Specifically on the interest-rate hedging point, you'll see some detail in the 10-Q on new hedges that we put in place during this past quarter to extend our coverage out another year through fiscal '26. One special note on the cash mechanics of the debt refi's, due to the way the timing worked, we had $1.1 billion of restricted cash on our balance sheet at quarter end, but that cash was disbursed just after quarter end in the first couple of days of April, when we successfully completed the retirement of the 8% bond I mentioned. So as of today, as it pertains to our balance sheet, the restricted cash balance as well as the amount due on that 8% debt note are both zero.
Michael Lisman	Chief Financial Officer at TransDigm Group	As we sit here today from an overall cash liquidity and balance sheet standpoint, we think, we remain in good position with adequate flexibility to pursue M&A or return cash to our shareholders via buybacks or dividends during fiscal '23.
Michael Lisman	Chief Financial Officer at TransDigm Group	With that, I'll turn it back to the operator to kick-off the Q&A.
Operator	Operator	Thank you. At this time, we will conduct a question-and-answer session. [Operator Instructions] Our first question comes from the line of Robert Spingarn of Melius Research. Your line is now open.
Robert Spingarn	Analyst at Melius Research	Hey, good morning. Kevin, I noticed you said something that seemed a little different this time about the M&A pipeline, and that was perhaps a little bit better than it's been. And I'm wondering, is that because more properties are for sale or there's fewer competitors out there bidding against you because of the financing environment. What's going on there?
Kevin Stein	President, CEO & Director at TransDigm Group	Yeah, I think there's more properties available, more coming available, things that have long been rumored to have come to market or we now know are definitively coming. So that certainly sets up favorably for us.
Robert Spingarn	Analyst at Melius Research	And how about the pricing environment within that?
Kevin Stein	President, CEO & Director at TransDigm Group	I have not noted any difference in pricing, maybe things have come down ever so slightly, but they're still going for high multiples. People remember what they can command or what they could, and are still expecting that.
Robert Spingarn	Analyst at Melius Research	Okay, thanks so much, Kevin.
Operator	Operator	Please standby for our next question. Our next question comes from the line of Myles Walton of Wolfe Research. Your line is now open.
Myles Walton	Analyst at Wolfe Research	Thanks, good morning. I was wondering, Kevin, if you can comment on the source of the OEM upside in the guidance being raised. I can follow the aftermarket, but what's getting better on the OEM side?
Kevin Stein	President, CEO & Director at TransDigm Group	I'll give you my thoughts and George can chime in, but build rates are improving, deliveries are improving, and we're finally starting to see the order book build on the OEM side. So that's really the genesis of it.
George Valladares	Chief Operating Officer at TransDigm Group	Yeah, I'd echo Kevin's comments. Generally, there is some level of offset from the OE production rate increases to when the sub-tiers in our business sees that demand. So, we're cautiously optimistic that they are moving the rates up, and will continue to produce more aircraft as we go forward in the future.
Myles Walton	Analyst at Wolfe Research	Okay and then one for Mike. [Technical Issues] working capital consumption is $220 million in the quarter, and I think it was a slight source in the first-quarter, what's the expectation for the full-year at this point.
Michael Lisman	Chief Financial Officer at TransDigm Group	And it's hard to say exactly how it plays out over the course of the year. From peak to trough during COVID, about $400 million came out. If you look at the math around that, we were close to all of that having gone back and not quite there, but pretty close. So, it's hard to give exact guidance by quarter, but I think we're getting closer to the max amount should be back in there. So, we don't expect to see a sizable uptick of the type we saw this past quarter in future quarters.
Myles Walton	Analyst at Wolfe Research	Okay, thank you.
Operator	Operator	Thank you. Please standby for our next question. Our next question comes from the line of David Strauss of Barclays. Your line is now open.
David Strauss	Analyst at Barclays	Thanks, good morning. Kevin, so it looks like if we just look on revenue that your aftermarket revenues are now back to 120 -- 20%, 25% above pre-pandemic levels. Where do you think volumes are at this point on the aftermarket side relative to pre-pandemic levels.
Kevin Stein	President, CEO & Director at TransDigm Group	Yeah, I think you're right in what you're saying about the percentage of. But, I still think we are 10% to 15% volume light in our numbers. That's still has the potential to come in as people fly more, and that gets us back to really where we were pre-COVID.
David Strauss	Analyst at Barclays	Okay, and any comments on supply-chain. I know you've pointed out some issues in the past, you know, how would you characterize your supply-chain three months further on now.
Jaimie Stemen	Investor Relations at TransDigm Group	Yeah, I think, our supply-chain has done a nice job recovering and trying to support the ramp up. I think in general terms, we've seen more stable and predictable performance out of the suppliers. Electronic components, as I mentioned, continue to be a little bit of a minor pain point, but I'd say generally that's getting better as well.
David Strauss	Analyst at Barclays	Okay, and what about your ability to hire and retain relative to maybe three, six months ago.
Kevin Stein	President, CEO & Director at TransDigm Group	Sure, yeah. I don't think we have really run into any significant retention issues through this process. Definitely, we've seen the overall labor market improve at most of our locations in terms of the production labor, still a little bit tight on the higher technical and engineering expertise, but again a little bit signs of improvement there as well.
David Strauss	Analyst at Barclays	All right, thanks very much guys.
Operator	Operator	Thank you. Please hold for our next question. Our next question comes from the line of Robert Stallard of Vertical Research. Your line is now open.
Robert Stallard	Analyst at Vertical Research	Thanks so much, good morning. Kevin, I'll start with you, first of all, on the aftermarket, very strong growth here and in the most recent quarters, but just looking forward, how sustainable do you think this is particularly as you start to lap that price increase towards the end of the year, and also, given these very low rates of old aircraft retirement.
Kevin Stein	President, CEO & Director at TransDigm Group	Well, I guess we'll have to see how the order book continues to evolve. Of course, as we -- it all depends on takeoffs and landings, and if the flight activity continues to increase, then we'll see continued strength. I think we're just seeing the opening innings really of China coming back, and it's good to see that in the numbers, but it's hard to put any parameters on it from here. It's up you. We do expect things to continue to improve for the year, but it will have to slow down at some point as OEMs start to ship more, but we'll have to see how that unfolds.
Robert Stallard	Analyst at Vertical Research	Okay and then a follow-up from Mike on the interest rates. On the debt market has been some, what might be, optimistic chat about the interest-rate is actually coming down going forward from here. I was wondering what your thoughts might be on that and what sort of flexibility Transdigm has to adjust interest rate if that does occur.
Michael Lisman	Chief Financial Officer at TransDigm Group	Yeah, we generally with regards to the capital structure and interest rates, we don't take a strong position on where they're going to go. As we've said before, we're in the business of focusing on keeping on-time delivery and quality of our parts as high as we can, rather than trying to predict where rates might go. That said, this past caller --this past quarter, we did take a bit of a different approach. And when we did the new hedges, we did colors rather than swaps, so that if rates do float down a bit, we'll get some of that benefit down to about a 2% SOFR rate, so you'll see some of that detail in the 10-Q when it's filed later this week. And then as always, I mean, we can if the overall market rates did step back by two to three percentage points, you can go in and refi, right? We can reprice our bank debt of which we've still got $6 billion or so and bring down the rate on that, and we can also if it makes sense, take out some of the fixed notes. There is a breakage cost from the ladder, but it's just math, and if the rates come down enough, you can take out those notes early or pay the prepayment penalty, so that you get the benefit of lower rates going forward.
Robert Stallard	Analyst at Vertical Research	That's great, thanks so much.
Operator	Operator	Thank you. Please standby for our next question. Our next question comes from the line of Ron Epstein with Bank of America. Your line is now open.
Unidentified Participant	at TransDigm Group	Hey, good morning, this is [Indecipherable] on for Ron. I just had a question on Calspan. I know you guys said that the financial profile fit the M&A targets that you guys pursue. But the company being services-based, should we view it as a departure in your strategy or shift? And also, should we expect more services to be in your pipeline.
Kevin Stein	President, CEO & Director at TransDigm Group	I don't think we expect any change in our approach. Our approach is always to deliver private equity like returns to our shareholders. When we find businesses that are highly proprietary, highly-engineered and produce a highly-engineered product, in this case a testing report. I think it absolutely lends itself to our products. And we'll see how successful we are with this acquisition. And it certainly opens us up to other markets we might explore within aerospace and defense. But you shouldn't interpret this as any new direction for us. We find that this business should produce the same types of returns as we've come to expect from our components businesses. George, do you have any comment on that.
George Valladares	Chief Operating Officer at TransDigm Group	Yeah, I would add, as we were very excited about acquisition I first say, excited that we closed it yesterday. But as we evaluated the opportunity, we saw many of the characteristics and attributes that we've seen in other businesses that we've acquired. They do very highly engineered, proprietary testing. They are a great partner with their customer base, primarily aerospace and defense, which we like as well. And there was no fudging the numbers or changing any type of criteria as we evaluated it. We expect it to perform as other acquisitions, past acquisitions have performed and generate the typical returns that we'd expect. So, we're very excited about it.
Unidentified Participant	at TransDigm Group	Thank you so much.
Operator	Operator	Please standby for our next question. Our next question comes from the line of Sheila Kahyaoglu with Jefferies. Your line is now open.
Sheila Kahyaoglu	Analyst at Jefferies Financial Group	Good morning, guys. This is Sheila. On the last.
Kevin Stein	President, CEO & Director at TransDigm Group	Good morning.
Sheila Kahyaoglu	Analyst at Jefferies Financial Group	Good morning. [Indecipherable] my last name but...
Kevin Stein	President, CEO & Director at TransDigm Group	"I thought ""she"" was great though, I have to say it."
Sheila Kahyaoglu	Analyst at Jefferies Financial Group	On the last call, you pointed out volumes were 85% below 2019 levels, implying price of about 25% since 2019, Kevin. So, I think in response to Strauss' question you implied price of another 10 to 15 points of plus up this quarter, is that just a rounding or is the shortage of new planes...
Kevin Stein	President, CEO & Director at TransDigm Group	That's not. Actually, I think what I was referring to, and I apologize if I confused. I was simply saying there's still 10% to 15% of missing volume if you look back to the pre-COVID levels. We don't comment on price to that extent. So, I'm just looking at from a volume point of view. We still -- there are still flight activity that has not returned, that we anticipate will over the coming year or so, but we don't anticipate all the volume to return in '23, some of it will fall into '24, we fully anticipate.
Sheila Kahyaoglu	Analyst at Jefferies Financial Group	Okay, that's helpful, and then maybe just post '23, and as you think about '24 and '25, what is like the normalized aftermarket outlook you guys are thinking about on a volume basis and then opportunities beyond that.
Kevin Stein	President, CEO & Director at TransDigm Group	Go ahead, Mike.
Michael Lisman	Chief Financial Officer at TransDigm Group	I think, Sheila, on that point, we'll give the guidance when we give it. We're just getting started with our detailed bottoms-up op unit forecast here for the next 12 months this coming month or so, and I think we don't want to get out over our skis in terms of predict and where our commercial aftermarket volumes could go from here. Things are still changing quickly, and as we've said all along that the recovery could be lumpy here.
Sheila Kahyaoglu	Analyst at Jefferies Financial Group	Okay.
Kevin Stein	President, CEO & Director at TransDigm Group	And again, Sheila, as you know, we do a bottoms-up forecasting. So, we don't give our teams expectations. We allow them to tell us, and I think that has proven to be more accurate than announcements from on high.
Sheila Kahyaoglu	Analyst at Jefferies Financial Group	Yeah, sure. Thank you.
Operator	Operator	Thank you, Sheila. Please hold for our next question. Our next question comes from the line of Ken Herbert of RBC CM. Your line is now open.
Ken Herbert	Analyst at RBC Capital Markets	Yeah, hi, good morning. Hey Kevin, when you look at the sort of the update of the increase to the full-year aftermarket guide for fiscal '23, it sounds like it's pretty broad-based in China and some other tailwinds there, but is it possible as you look at that increase to maybe rank order or prioritize for us maybe what drove the increase, or where you're seeing the greatest impact.
Kevin Stein	President, CEO & Director at TransDigm Group	I'll let George take that one.
George Valladares	Chief Operating Officer at TransDigm Group	Yeah, I think, as you guys know, we have no visibility into the inventory or specific trends in a particular region per se. Our largest submarket, which is the passenger submarket is seeing that bounce back in that, and we're seeing it across multiple operating units. While cargo is down, we are seeing some improvement in terms of the belly cargo on some of those businesses as well. So, I would say generally all of our operating units that support the commercial aftermarket are seeing the rebound in the recovery.
Ken Herbert	Analyst at RBC Capital Markets	Great. And within that, are you seeing anything in particular on the interior side when I think of some of the businesses there, and I think about maybe retrofit opportunities on wide-body aircraft. Is that doing better than the passenger trend or how is that looking?
Kevin Stein	President, CEO & Director at TransDigm Group	I would say interiors are following a similar trend. We're seeing a nice recovery there. We've probably seen that over the last few quarters generally, but obviously, as they continue to utilize the existing fleet, that's beneficial for potential down the road modifications and refurbs etc.
Ken Herbert	Analyst at RBC Capital Markets	Great, thank you.
Operator	Operator	Thank you. Please standby for our next question. Our next question comes from the line of Gautam Khanna of TD Cohen. Your line is now open.
Gautam Khanna	Analyst at TD Cowen and	Hey, good morning, guys. Just a follow-up on the last couple of questions on -- are you seeing any differences in aftermarket demand across kind of traditionally discretionary products versus flight critical or many submarkets, whether it'd be Hilos [Phonetic] or what have you that are weaker or stronger than others. Any sort of flavor you can give us.
Kevin Stein	President, CEO & Director at TransDigm Group	No, I think in general the majority across operating units are participating in the recovery. There could be some puts and takes across any given quarter, but we're not seeing any significant differences in the commercial aftermarket there. I think, to add to that commercial transport is stronger than the business jet and helicopter, but business jet and helicopter aftermarket is very strong as well. And a small portion of our overall aftermarket revenue as you know.
Gautam Khanna	Analyst at TD Cowen and	Yeah, and maybe Kevin, could you speak to your comfort with leverage in this environment, like how much to the right deal, how much would you be willing to take up the debt-to-EBITDA ratio.
Kevin Stein	President, CEO & Director at TransDigm Group	I think we're comfortable operating in the same range as we have historically. As Mike said, we don't get into forecasting, we run our business, we make sure we have enough available cash and for any available opportunity that we see on the horizon and that we can go after it, so I don't see any limitations. I think we are comfortable operating within the same range as we historically have. Five to seven times, we're right in that sweet spot. I think this is where we continue to operate. And as you heard, there's probably some forecast. Rates will start to go down in the not-too-distant future. This is good. We have successfully navigated this so far, and we will continue to come out the other side stronger. So, I feel like we're comfortable where we are. Mike, do you have something you want to add?
Michael Lisman	Chief Financial Officer at TransDigm Group	I think that's right. As we said many times before, we feel comfortable in sort of the six times area, and then it's always dependent on not just the leverage level, right, but how far out to the right can you keep the maturities. That's as important a part of the equation as just what the overall leverage level is, and we always try to manage that.
Operator	Operator	Thank you. Please standby for our next question. Our next question comes from the line of Peter Arment of Baird. Your line is now open.
Peter Arment	Analyst at Robert W. Baird	Yes, thanks, good morning, everyone. Kevin, maybe just a quick one on just price, your ability to kind of fill pass along price, any changes that you've seen as kind of volumes and overall activity has picked up. Just curious on this inflationary environment.
Kevin Stein	President, CEO & Director at TransDigm Group	This is still an inflationary environment. I don't see any changes. Our goal is to, as always, to pass along inflation that's what we try to do. I think we've all seen reports from the airlines of ticket price increases and the like, so I would say all of the market has been successful in passing this along as we have needed to, to perform.
Peter Arment	Analyst at Robert W. Baird	Okay and just a follow-up -- quick follow-up. On China, overall less than 10% or around 10% of your overall mix in terms of revenue.
Kevin Stein	President, CEO & Director at TransDigm Group	Well, we don't give geographic splits. We don't actually know. We sell a lot of that through distribution and OEM. So, we don't actually know. I think the way to model it is to look at what is missing from the flight activity from pre-COVID to now, and that gives you an idea of what's still missing from our business. And there still a, as George alluded to in his remarks, there is still a chunk of China flying activity that hasn't materialized yet, but certainly looks like it will.
Michael Lisman	Chief Financial Officer at TransDigm Group	Yes, the Internet is will obviously still lagging considerably compared to the domestic, but it's moving in the right direction.
Peter Arment	Analyst at Robert W. Baird	Thanks so much.
Operator	Operator	Thank you for your question. Please hold for our next question. Scott Deuschle with Credit Suisse. Your line is now open.
